marker_index	num_CpG_sites	sites_methylation_status
629	3	110
630	1	1
630	5	10111
630	3	111
630	3	011
630	3	011
630	3	111
630	5	11000
631	2	11
631	2	11
631	2	11
631	2	11
631	2	11
631	4	1111
631	3	111
631	3	111
632	4	1111
632	6	111111
632	4	1111
632	4	1111
632	8	10001111
632	9	100011111
633	2	11
633	6	111111
633	6	111111
633	3	000
633	8	11111111
633	8	11111111
633	7	1111111
633	8	11111111
633	7	1111111
634	1	1
634	4	1100
634	6	110111
634	7	0001110
634	7	1111110
634	5	01011
634	5	11111
634	5	11101
634	5	11111
634	3	001
634	3	001
635	3	111
635	3	101
635	5	11111
635	5	11111
636	6	111101
637	6	111111
637	6	111110
637	7	1111101
637	7	1111111
637	6	111111
637	7	1111111
637	4	0000
637	4	1010
637	3	000
637	3	010
638	7	1011000
638	7	0110001
639	6	111110
639	5	00000
639	6	000000
639	8	11011101
639	5	10111
640	3	111
641	6	111111
641	6	111111
641	7	1111111
641	9	111111111
641	9	111111111
641	8	11111111
642	9	101111111
642	6	111111
642	5	11111
642	6	111111
642	6	111111
642	3	111
643	5	11111
643	4	1111
643	6	111111
643	5	11111
643	3	111
643	5	11111
643	4	1011
644	2	00
644	2	00
644	2	00
644	6	111101
644	6	111011
644	7	0111111
644	7	1111111
644	7	1111111
645	11	11110111111
645	10	1110111111
645	7	0111111
645	8	11111111
645	7	1111111
646	1	1
646	12	111111111111
646	11	11111111111
646	10	0000001011
646	12	111111111111
646	4	1111
646	4	1111
646	4	1111
646	5	11111
646	7	1111111
646	7	1111111
646	6	111111
646	6	111111
646	6	111111
646	5	00001
647	3	101
647	6	101111
647	8	11101111
647	7	1111111
647	5	01111
647	3	111
647	3	111
647	3	111
648	3	111
648	4	1111
648	6	111111
648	5	11111
648	3	000
649	2	11
649	4	1111
649	4	0111
649	5	01111
649	4	1100
649	7	1111111
649	7	1111111
649	6	111111
649	9	011111111
649	5	11111
649	4	1111
649	5	11111
650	4	1111
650	4	1101
650	3	111
650	4	1111
650	8	11111110
650	8	11111101
650	7	1111101
650	5	10111
651	3	101
652	1	0
652	5	01101
652	6	111111
652	6	111111
652	8	11111111
652	8	11111111
652	6	111111
652	6	111111
652	8	11111111
652	3	111
652	3	111
653	1	1
653	1	1
653	9	111111111
653	7	1111111
653	4	1111
653	4	1111
653	4	1111
653	4	1111
654	2	11
654	2	11
654	7	0000000
654	6	000000
654	5	01111
654	5	11000
654	5	11010
654	5	10000
655	6	111111
655	3	111
656	4	1110
656	7	1111111
656	5	11011
656	6	111111
656	6	111111
656	3	111
657	8	11111111
657	4	1111
657	5	11111
657	3	000
657	5	11111
657	4	1111
658	5	10000
658	4	0000
658	4	1111
658	3	000
659	9	000000000
659	13	0000000000000
659	9	000000000
660	10	0000000000
660	9	000000000
660	12	000000000000
661	5	01011
661	10	1111100111
661	9	111111111
661	7	1111110
661	3	111
661	8	11011111
661	8	10111111
661	8	11111111
661	7	1011111
661	4	1111
661	4	0011
662	14	00000000000000
662	3	000
663	4	1111
663	3	111
663	4	1001
664	3	111
664	3	000
665	5	11111
665	9	111110110
665	13	1100011111111
665	15	111111110111111
665	10	1111111110
665	7	1111110
665	6	000000
665	7	1111111
665	5	11111
665	6	111111
665	6	111111
666	3	110
666	6	111111
666	6	111111
666	5	11111
667	3	000
667	3	101
668	11	00000000000
668	10	0000000000
668	12	000000000000
668	11	00000000000
668	8	00000000
668	5	00000
668	3	000
668	4	0000
668	3	000
668	3	000
669	3	001
669	4	0010
669	8	00000000
669	9	000000000
669	9	000000000
669	9	000000000
669	10	0000000000
669	10	0000000000
669	9	000000010
669	8	00000000
669	6	000010
669	5	00000
670	2	00
670	2	00
670	11	00000000000
670	9	000000000
670	7	0000000
670	6	000000
670	13	0000000010000
670	6	000000
670	4	0000
671	9	000000000
671	5	01000
671	3	000
671	3	000
672	1	1
672	1	1
672	6	111111
672	8	11011011
672	7	1111111
672	7	1111111
672	8	01111111
672	5	11111
672	4	1110
672	4	1101
672	3	111
673	3	101
673	9	011111111
673	9	111111111
673	5	00000
674	1	0
674	8	00000000
674	3	011
674	5	00111
674	8	11101000
674	10	0000000000
674	7	1111111
674	5	10111
675	2	11
675	2	11
675	2	11
675	2	11
675	2	11
675	2	11
675	2	11
675	2	11
675	2	11
675	2	11
675	2	11
675	2	11
675	2	11
675	2	11
675	2	11
675	2	11
675	2	11
675	8	11111111
675	9	111111111
675	9	111111111
675	8	10100011
675	9	111011111
675	9	111111111
675	9	111111111
675	9	111111111
675	10	1111011111
675	9	111111111
675	9	101111111
675	8	11111111
675	7	1111111
675	8	11111111
675	8	11111111
675	4	0000
675	7	1111111
675	6	111111
675	7	1111111
675	7	1111111
675	7	1111111
675	7	1111111
675	7	0111111
675	7	1111111
675	7	1111111
675	8	11111111
675	8	11111111
675	6	101101
675	6	000000
675	7	1111111
675	6	111111
675	8	11111100
675	6	000000
675	9	111111111
675	6	000000
675	10	1111111011
675	5	00000
675	9	111111111
675	6	111111
675	5	11111
675	5	11111
675	5	11111
675	5	11111
676	6	111111
676	5	11111
676	3	111
676	7	1111110
676	13	1111111111111
676	5	11111
676	3	111
677	2	00
677	12	111111111111
677	12	111111111111
677	8	00000000
677	6	111111
678	9	000001000
678	6	111111
678	15	000000000000000
679	1	1
679	8	00000000
679	10	0000000000
679	9	000000000
679	6	000000
679	5	00000
680	5	00000
680	15	000000000000000
680	9	000000000
680	6	000010
680	5	00000
680	4	0100
680	3	000
681	4	0000
681	3	000
681	3	010
681	4	0000
681	4	0000
681	4	0000
682	7	0000000
682	5	00000
682	4	0000
683	13	0000000000000
683	20	00000000000000000000
683	10	0000110101
683	8	00001010
684	5	00000
684	9	000000000
684	8	10001110
685	5	11111
685	3	111
685	4	1111
685	3	011
685	3	111
686	3	000
686	3	111
686	7	1111111
686	9	111111110
686	4	1101
686	8	01110111
686	8	11101111
687	4	1111
687	5	11011
687	5	11111
687	4	1011
688	1	1
688	6	111111
688	7	1111111
688	5	11111
688	7	1111111
688	4	0111
689	4	1100
689	6	101011
689	4	1011
689	4	1001
690	9	000110111
690	6	100100
690	7	0000000
690	5	00000
690	13	0000000000000
690	12	000000000000
690	6	000000
691	1	1
691	4	1111
691	3	111
691	3	111
691	3	111
691	3	111
691	4	1111
691	5	11111
691	3	000
691	9	000000000
691	9	111111111
691	8	11111111
691	8	11111111
691	7	1111111
692	3	011
692	3	011
692	3	011
692	4	0000
692	7	1111101
692	6	000000
692	9	111000100
692	8	11111111
692	8	10111111
693	6	101100
693	7	1111111
693	7	1111111
693	8	11101111
693	6	111111
693	4	1111
694	9	111111111
694	9	111111111
694	8	11111111
694	6	000000
694	6	111011
694	3	000
694	4	1111
694	4	1111
695	1	0
695	5	11111
695	7	1101110
695	6	111111
695	7	1111111
695	7	0111111
695	7	1111111
695	5	01011
695	5	01011
695	5	11111
695	4	1111
695	4	1111
695	4	1111
696	1	1
696	6	110111
696	7	0110111
696	5	11110
696	5	00000
697	5	11100
697	5	01111
697	5	11110
697	3	111
697	7	1111111
697	5	11111
698	1	1
698	1	1
698	7	1111111
698	4	0000
698	5	11110
698	3	000
699	1	1
699	1	1
699	5	11111
699	5	11101
699	5	10111
699	5	10111
699	4	1111
699	4	1111
699	3	111
699	5	11111
699	3	111
700	5	11111
700	7	1111111
700	7	1111111
700	6	111111
700	6	011111
700	8	10110011
700	5	00111
700	9	111111111
700	8	10011101
700	10	1111100111
700	3	000
701	5	11111
702	1	0
702	1	0
702	1	0
702	5	00000
702	7	1110111
702	6	100000
702	5	10000
702	6	110111
702	5	01011
702	6	010111
702	7	1101111
702	4	0000
702	6	111101
702	6	111111
703	5	00000
703	5	00000
703	10	1111111111
703	15	111111111111111
703	14	11111111111110
703	4	0000
703	9	110100111
703	6	100111
703	6	110111
704	1	0
704	1	0
704	1	0
704	10	1111111111
704	3	000
704	5	11110
704	4	1111
705	5	11111
705	7	1111111
706	5	00111
706	6	111010
706	3	110
706	4	1111
706	4	1100
706	3	101
706	3	111
706	3	111
706	5	11111
706	3	111
706	4	1110
706	4	1111
706	4	1111
706	4	1111
706	4	1111
706	4	1111
706	3	111
706	3	111
706	3	111
706	4	1111
706	6	111111
706	3	000
706	8	00000000
706	8	11111110
706	8	00000000
706	8	11000001
707	7	0000001
707	10	0100000000
707	9	000000000
707	12	000000000000
708	1	0
708	5	00000
708	5	00000
708	4	0000
708	4	0000
708	10	0000000000
708	3	000
708	3	000
709	2	00
709	11	00000000000
709	6	111111
709	5	00000
710	1	1
710	5	00010
710	3	000
710	5	10111
711	1	1
711	1	1
711	1	1
711	9	111111111
711	7	1011111
711	9	111111111
711	3	000
711	6	111111
711	3	000
712	4	1111
712	4	1111
712	6	111111
712	7	1111111
712	7	1111110
712	5	11111
712	5	11111
712	4	1111
713	1	0
713	4	0000
713	6	111111
713	5	11111
713	4	1111
713	7	1111111
713	9	111111111
713	3	000
713	6	111111
713	6	111100
714	1	1
714	1	1
714	1	1
714	6	111111
714	5	10000
714	8	11111111
714	8	11111111
714	5	00000
714	7	1111111
714	10	1111011111
714	4	1111
